YEAR;BOX;BOX_OR;RING;BROOD_SIZE;OH;SEX;MASS_14;R_TARS_14;BRIGHTNESS;UV_CHROMA;H_THETA;H_PHI;R_ACHIEVED
2014;FO6B;FO6B;1EX15269;11;50;M;12;16.8;17267.233;0.205;0.449;-0.41;0.325
2014;FO6B;FO6B;1EX15270;11;50;M;11.3;16.7;14417.76;0.205;0.461;-0.434;0.312
2014;FO6B;FO6B;1EX15271;11;50;M;11.1;17.2;15324.257;0.212;0.475;-0.415;0.268
2014;FO6B;FO6B;1EX15272;11;50;F;11.2;16.4;17785.804;0.183;0.441;-0.474;0.395
2014;FO82;OJ94;1EX15201;11;47;F;11.7;16.7;14266.838;0.205;0.455;-0.458;0.272
2014;FO82;FO82;1EX15202;11;47;F;10.6;16.2;15232.882;0.179;0.418;-0.499;0.389
2014;FO82;FO82;1EX15203;11;47;M;11.2;16.5;16861.495;0.186;0.403;-0.505;0.358
2014;FO82;FO82;1EX15204;11;47;M;12.3;16.2;15026.873;0.181;0.408;-0.531;0.354
2014;FO82;FO82;1EX15205;11;47;F;11.3;16.6;12166.907;0.207;0.464;-0.414;0.314
2014;FO82;OJ94;1EX15206;11;47;F;8.9;16;14092.863;0.201;0.442;-0.524;0.259
2014;FO82;OJ94;1EX15207;11;47;F;10.3;15.6;14411.628;0.201;0.433;-0.493;0.285
2014;FO82;OJ94;1EX15208;11;47;M;10.3;17.1;17658.104;0.196;0.424;-0.507;0.293
2014;FO82;FO82;1EX15209;11;47;M;11;16.7;16502.596;0.199;0.436;-0.484;0.297
2014;FON108;FON108;1EX15256;9;50;M;13;17.5;14626.345;0.204;0.464;-0.405;0.368
2014;FON108;FON108;1EX15257;9;50;M;13.1;17.1;17992.33;0.179;0.413;-0.489;0.414
2014;FON108;FON108;1EX15258;9;50;M;12.5;17.4;15703.841;0.187;0.428;-0.455;0.415
2014;FON108;FON108;1EX15259;9;50;F;12.5;16.3;13175.728;0.199;0.447;-0.455;0.332
2014;FON108;FON108;1EX15260;9;50;M;12.7;17.6;16675.85;0.194;0.442;-0.415;0.43
2014;FON108;FON108;1EX15261;9;50;M;13;17.6;16174.456;0.208;0.444;-0.403;0.346
2014;FON108;FON108;1EX15262;9;50;F;12.1;17.2;15321.229;0.211;0.485;-0.43;0.283
2014;FON127;FON127;1EX15398;13;52;F;10.4;16.4;11877.628;0.197;0.52;-0.479;0.299
2014;FON127;FON127;1EX15399;13;52;F;11;16.8;15266.797;0.207;0.55;-0.503;0.222
2014;FON127;FON127;1EX15500;13;52;M;11;17.2;12225.122;0.181;0.522;-0.554;0.312
2014;FON127;FON127;1EX15501;13;52;M;11.2;16.4;12578.048;0.183;0.526;-0.573;0.283
2014;FON127;FON127;1EX15502;13;52;F;10.7;16.4;12904.417;0.194;0.535;-0.489;0.307
2014;FON127;FON127;1EX15503;13;52;M;11.1;16.7;10815.84;0.177;0.524;-0.55;0.335
2014;FON127;FON127;1EX15504;13;52;F;10.8;15.7;13009.386;0.205;0.553;-0.486;0.25
2014;FON127;FON127;1EX15505;13;52;F;10.5;16.8;12161;0.192;0.531;-0.502;0.295
2014;FON127;FON127;1EX15506;13;52;M;10.3;15.7;14114.993;0.194;0.532;-0.533;0.275
2014;FON127;FON127;1EX15507;13;52;M;10.8;17.1;12482.329;0.187;0.52;-0.534;0.295
2014;FON127;FON127;1EX15508;13;52;M;10;16.6;13976.866;0.18;0.51;-0.55;0.314
2014;FON127;FON127;1EX15509;13;52;F;10.4;16.6;11079.731;0.204;0.566;-0.466;0.262
2014;FONAT1;FONAT1;1ET96934;10;NA;NA;NA;NA;10722.431;0.208;0.585;-0.483;0.233
2014;FONAT1;FONAT1;1ET96937;10;NA;NA;NA;NA;10608.62;0.192;0.535;-0.473;0.338
2014;FONAT1;FONAT1;1ET96938;10;NA;NA;NA;NA;11515.496;0.212;0.579;-0.433;0.249
2014;FONAT1;FONAT1;1ET96939;10;NA;NA;NA;NA;9659.117;0.215;0.619;-0.447;0.222
2014;FONAT1;FONAT1;1ET96940;10;NA;NA;NA;NA;11985.695;0.197;0.531;-0.466;0.315
2014;FONAT1;FONAT1;1ET96941;10;NA;NA;NA;NA;9404.437;0.207;0.582;-0.442;0.272
2014;FONAT1;FONAT1;1ET96942;10;NA;NA;NA;NA;10978.965;0.2;0.532;-0.448;0.322
2014;FP12;FP12;1EX15764;10;61;F;9.1;15.5;15492.152;0.217;0.517;-0.402;0.234
2014;FP12;FP12;1EX15765;10;61;M;11;17.4;15527.106;0.213;0.518;-0.398;0.261
2014;FP12;FP12;1EX15766;10;61;M;9.4;15.8;17627.333;0.197;0.479;-0.56;0.224
2014;FP12;FP12;1EX15767;10;61;F;8.7;15.7;11349.211;0.201;0.542;-0.476;0.27
2014;FP12;FP12;1EX15768;10;61;F;10;17.1;14577.381;0.199;0.541;-0.51;0.248
2014;FP12;FP12;1EX15769;10;61;M;11;16.8;12445.305;0.235;0.708;-0.321;0.153
2014;FP13B;FP13B;1EX15364;10;53;M;12.4;18;12825.831;0.167;0.488;-0.56;0.393
2014;FP13B;FP13B;1EX15365;10;53;F;11.5;17.2;13630.959;0.169;0.493;-0.539;0.406
2014;FP13B;FP13B;1EX15366;10;53;M;12.2;17.7;14684.834;0.189;0.506;-0.509;0.351
2014;FP13B;FP13B;1EX15367;10;53;F;11.5;17.1;14346.41;0.184;0.497;-0.498;0.372
2014;FP13B;FP13B;1EX15368;10;53;M;11.7;17.2;14843.255;0.215;0.578;-0.485;0.223
2014;FP13B;FP13B;1EX15369;10;53;F;11.2;16.9;16373.309;0.188;0.484;-0.51;0.349
2014;FP13B;FP13B;1EX15370;10;53;F;11.8;16.9;15461.296;0.194;0.508;-0.473;0.347
2014;FP1C;FP1C;1EX15730;12;56;M;12.1;17.4;15896.96;0.227;0.496;-0.28;0.239
2014;FP1C;FP1C;1EX15731;12;56;F;11.7;16.8;12505.625;0.198;0.588;-0.433;0.334
2014;FP1C;FA40;1EX15732;12;56;M;12.4;16.6;10737.992;0.195;0.624;-0.483;0.299
2014;FP1C;FP1C;1EX15733;12;56;M;12.2;17.2;15848.832;0.229;0.506;-0.286;0.228
2014;FP1C;FA40;1EX15734;12;56;F;11.4;16.2;12744.407;0.18;0.572;-0.509;0.347
2014;FP1C;FA40;1EX15735;12;56;M;11.9;16.7;13895.079;0.211;0.469;-0.377;0.307
2014;FP1C;FP1C;1EX15736;12;56;M;12.3;17.4;11944.895;0.186;0.576;-0.462;0.373
2014;FP1C;FA40;1EX15737;12;56;M;11.6;17.1;14350.095;0.206;0.594;-0.463;0.274
2014;FP1C;FA40;1EX15738;12;56;F;11.3;16.3;13809.802;0.231;0.509;-0.232;0.253
2014;FP1C;FP1C;1EX15739;12;56;F;11;16;15783.087;0.214;0.46;-0.369;0.285
2014;FP1C;FP1C;1EX15740;12;56;F;12.3;17.1;12876.133;0.202;0.611;-0.438;0.29
2014;FP5A;FP5A;1EX15602;12;54;M;12.7;17.5;12515.231;0.183;0.57;-0.537;0.308
2014;FP5A;FP5A;1EX15603;12;54;M;11.9;17.8;12148.607;0.192;0.581;-0.529;0.272
2014;FP5A;FP5A;1EX15604;12;54;F;11.6;16.7;14064.507;0.191;0.568;-0.518;0.288
2014;FP5A;FP5A;1EX15605;12;54;M;12.6;17.5;12193.449;0.183;0.545;-0.521;0.332
2014;FP5A;FP5A;1EX15606;12;54;M;11.7;17.8;11542.882;0.188;0.583;-0.571;0.269
2014;FP5A;FP5A;1EX15607;12;54;M;12.1;17.2;13586.862;0.2;0.606;-0.556;0.226
2014;FP5A;FP5A;1EX15608;12;54;M;11.8;18.1;12560.012;0.181;0.574;-0.588;0.277
2014;FP5A;FP5A;1EX15609;12;54;F;11.9;17.1;10575.754;0.185;0.603;-0.553;0.295
2014;FP5A;FP5A;1EX15610;12;54;F;11.3;17.2;13516.026;0.196;0.573;-0.511;0.272
2014;FP5A;FP5A;1EX15611;12;54;F;10.8;16.6;12052.002;0.166;0.543;-0.586;0.35
2014;FP5A;FP5A;1EX15612;12;54;F;11.9;17.1;12922.84;0.201;0.591;-0.521;0.25
2014;FP67B;FP67B;1EX15226;12;48;M;10.4;16.1;15678.655;0.204;0.505;-0.53;0.231
2014;FP67B;FP67B;1EX15227;12;48;F;8.8;15;19020.54;0.194;0.477;-0.563;0.252
2014;FP67B;FP67B;1EX15228;12;48;F;10.4;16;13874.875;0.205;0.507;-0.492;0.254
2014;FP67B;FP67B;1EX15229;12;48;F;9.6;15.8;19210.255;0.187;0.47;-0.559;0.292
2014;FP67B;FP67B;1EX15230;12;48;F;10.3;15.8;14539.033;0.192;0.509;-0.572;0.256
2014;FP67B;FP67B;1EX15231;12;48;M;11.3;17.1;16607.647;0.191;0.47;-0.531;0.299
2014;FP67B;FP67B;1EX15232;12;48;F;9.1;15.1;14245.553;0.2;0.476;-0.493;0.283
2014;FP67B;FP67B;1EX15233;12;48;F;10.6;16.4;15591.66;0.194;0.533;-0.603;0.226
2014;FP67B;FP67B;1EX15234;12;48;M;11.4;17.3;18160.382;0.197;0.486;-0.548;0.255
2014;FP67B;FP67B;1EX15235;12;48;F;10.8;16.5;13242.532;0.194;0.476;-0.536;0.279
2014;FP67B;FP67B;1EX15236;12;48;M;11.2;17.2;16239.029;0.18;0.441;-0.566;0.327
2014;GBI18;GBI18;1ET98486;8;NA;NA;NA;16.33;19587.131;0.214;0.445;-0.38;0.268
2014;GBI18;GBI18;1ET98487;8;NA;NA;NA;17.15;17484.393;0.216;0.44;-0.368;0.294
2014;GBI18;GBI18;1ET98488;8;NA;NA;NA;16.3;17496.815;0.208;0.468;-0.44;0.254
2014;GBI18;GBI18;1ET98489;8;NA;NA;NA;16.85;17266.593;0.198;0.422;-0.489;0.284
2014;GBI18;GBI18;1ET98490;8;NA;NA;NA;17.27;11564.147;0.21;0.487;-0.443;0.247
2014;GBI18;GBI18;1ET98491;8;NA;NA;NA;16.38;15791.408;0.2;0.464;-0.456;0.295
2014;GBI18;GBI18;1ET98492;8;NA;NA;NA;17.01;15403.032;0.217;0.453;-0.385;0.25
2014;GBI18;GBI18;1ET98493;8;NA;NA;NA;16.12;16899.289;0.217;0.437;-0.387;0.255
2014;GR45;FO27;1EX15074;11;48;F;10.3;15.7;17060.491;0.182;0.449;-0.475;0.38
2014;GR45;FO27;1EX15075;11;48;F;11.5;16.9;16486.603;0.2;0.457;-0.447;0.316
2014;GR45;FO27;1EX15076;11;48;M;12;16;16280.598;0.204;0.46;-0.426;0.31
2014;GR45;GR45;1EX15077;11;48;M;10.7;16.5;19467.277;0.185;0.432;-0.527;0.317
2014;GR45;FO27;1EX15078;11;48;M;10.9;17;16031.752;0.187;0.453;-0.508;0.34
2014;GR45;GR45;1EX15079;11;48;M;10.2;16.5;17843.159;0.19;0.447;-0.504;0.31
2014;GR45;GR45;1EX15080;11;48;F;9.7;16.2;14943.064;0.194;0.441;-0.451;0.352
2014;GR45;GR45;1EX15081;11;48;F;9.9;15.8;19460.786;0.181;0.428;-0.496;0.367
2014;GR45;GR45;1EX15082;11;48;F;10.3;16.2;14815.116;0.22;0.48;-0.383;0.212
2014;GR45;FO27;1EX15083;11;48;F;11.1;15.9;14605.728;0.191;0.455;-0.469;0.348
2014;GR45;GR45;1EX15084;11;48;F;10.7;16.2;15801.744;0.202;0.456;-0.434;0.313
2014;GR49;GR49;1ET96538;;NA;M;12.54;18.29;16077.263;0.208;0.5;-0.397;0.306
2014;GR49;GR49;1ET96539;;NA;M;12.4;17.72;13204.131;0.206;0.505;-0.397;0.33
2014;GR6;GR6;1EX15096;12;46;M;12.1;16.4;12096.657;0.194;0.45;-0.44;0.36
2014;GR6;GR6;1EX15097;12;46;M;11.9;16.7;13889.668;0.205;0.472;-0.384;0.343
2014;GR6;GR6;1EX15098;12;NA;M;11.9;16.5;13112.601;0.21;0.488;-0.405;0.287
2014;GR6;GR6;1EX15099;12;46;M;12.2;16.6;15636.196;0.187;0.442;-0.444;0.41
2014;GR6;GR6;1EX15400;12;46;F;11.4;15.3;13858.288;0.195;0.472;-0.445;0.337
2014;GR6;GR6;1EX15401;12;46;F;10.5;15.6;13340.334;0.214;0.488;-0.361;0.291
2014;GR6;GR6;1EX15402;12;46;M;11;16.5;15355.93;0.195;0.457;-0.414;0.382
2014;GR6;GR6;1EX15403;12;46;M;12.2;16.4;15819.031;0.194;0.456;-0.447;0.348
2014;GR6;GR6;1EX15404;12;46;F;11.3;15.9;13067.781;0.206;0.483;-0.41;0.297
2014;GR61;GR61;1EX15123;9;44;M;9.9;16.7;17231.803;0.212;0.449;-0.426;0.261
2014;GR61;GR61;1EX15124;9;44;M;10.3;16.2;17607.612;0.204;0.431;-0.475;0.276
2014;GR61;GR61;1EX15125;9;44;M;9.9;16.2;15251.16;0.2;0.45;-0.489;0.285
2014;GR61;GR61;1EX15126;9;44;M;9.5;16;15548.827;0.204;0.457;-0.485;0.255
2014;GR61;GR61;1EX15127;9;44;F;9.3;15.8;13791.524;0.195;0.456;-0.539;0.261
2014;GR61;GR61;1EX15128;9;44;F;9.3;14.9;13326.641;0.165;0.418;-0.634;0.323
2014;GR9;GR9;1EX15100;12;43;F;10.7;16.6;14863.345;0.206;0.466;-0.473;0.263
2014;GR9;GR9;1EX15101;12;43;F;11.1;16;13315.484;0.218;0.484;-0.357;0.275
2014;GR9;GR9;1EX15102;12;43;F;9.9;15.8;13931.896;0.215;0.479;-0.36;0.298
2014;GR9;GR9;1EX15103;12;43;M;10.8;16.6;14329.119;0.191;0.455;-0.555;0.264
2014;GR9;GR9;1EX15104;12;43;M;9.4;15.6;13447.66;0.224;0.49;-0.416;0.192
2014;GR9;GR9;1EX15105;12;43;F;10.8;16.2;15463.828;0.206;0.459;-0.448;0.273
2014;GR9;GR9;1EX15106;12;43;M;NA;15.9;15829.885;0.193;0.441;-0.562;0.26
2014;GR9;GR9;1EX15107;12;43;F;11.1;15.8;14121.813;0.215;0.47;-0.362;0.287
2014;HA22;HA22;1ET97278;5;NA;M;NA;NA;14193.634;0.193;0.463;-0.442;0.36
2014;HA22;HA22;1ET97279;5;NA;M;NA;NA;11265.819;0.193;0.472;-0.483;0.318
2014;HA22;HA22;1ET97280;5;NA;NA;NA;NA;15277.095;0.179;0.443;-0.515;0.363
2014;HA22;HA22;1ET97281;5;NA;NA;NA;NA;11781.579;0.191;0.474;-0.479;0.33
2014;HA22;HA22;1ET97282;5;NA;M;NA;NA;13977.401;0.195;0.45;-0.526;0.272
2014;HA3;HA3;1ET97714;12;NA;F;NA;16.76;12974.036;0.223;0.577;-0.395;0.204
2014;HA3;HA3;1ET97715;12;NA;M;NA;17.21;10981.854;0.2;0.696;-0.542;0.212
2014;HA3;HA3;1ET97716;12;NA;M;NA;17.51;13681.224;0.186;0.597;-0.583;0.252
2014;HA3;HA3;1ET97717;12;NA;M;NA;17.11;10635.856;0.192;0.657;-0.532;0.253
2014;HA3;HA3;1ET97718;12;NA;M;NA;16.7;11243.955;0.216;0.583;-0.388;0.25
2014;HA3;HA3;1ET97719;12;NA;M;NA;16.83;12444.112;0.193;0.625;-0.533;0.259
2014;HA3;HA3;1ET97720;12;NA;M;NA;17.08;9216.935;0.183;0.654;-0.569;0.277
2014;HA3;HA3;1ET97721;12;NA;M;NA;17.4;11656.186;0.214;0.544;-0.419;0.258
2014;HA3;HA3;1ET97722;12;NA;M;NA;17.78;11209.704;0.192;0.661;-0.558;0.238
2014;HA3;HA3;1ET97723;12;NA;M;NA;15.94;11967.876;0.218;0.501;-0.356;0.259
2014;HA3;HA3;1ET97724;12;NA;M;NA;16.95;14501.937;0.209;0.52;-0.421;0.273
2014;HA3;HA3;1ET97725;12;NA;F;NA;16.45;9074.594;0.224;0.645;-0.341;0.214
2014;KA17;KA17;1ET98465;9;NA;M;NA;16.86;10341.371;0.196;0.57;-0.514;0.278
2014;KA17;KA17;1ET98466;9;NA;M;NA;17.53;11920.982;0.204;0.576;-0.465;0.269
2014;KA17;KA17;1ET98467;9;NA;M;NA;17.55;11408.977;0.192;0.526;-0.486;0.324
2014;KA17;KA17;1ET98468;9;NA;F;NA;17.13;12668.962;0.186;0.528;-0.492;0.343
2014;KA17;KA17;1ET98469;9;NA;M;NA;17.55;15412.199;0.199;0.531;-0.523;0.251
2014;KA17;KA17;1ET98470;9;NA;M;NA;17.43;11278.121;0.191;0.518;-0.479;0.334
2014;KA17;KA17;1ET98471;9;NA;M;NA;17.17;9490.36;0.209;0.644;-0.521;0.197
2014;KA17;KA17;1ET98472;9;NA;F;NA;17.43;12337.898;0.186;0.514;-0.506;0.329
2014;KA17;KA17;1ET98473;9;NA;F;NA;17.53;10247.617;0.184;0.563;-0.578;0.275
2014;KT1;KT1;1EX15525;11;52;M;12.9;17.2;19448.064;0.178;0.453;-0.552;0.338
2014;KT1;KT1;1EX15526;11;52;M;13.3;17.9;15835.553;0.186;0.467;-0.537;0.319
2014;KT1;KT1;1EX15527;11;52;F;11.9;16.8;17731.412;0.188;0.486;-0.523;0.313
2014;KT1;KT1;1EX15528;11;52;F;12.6;16.6;14524.06;0.197;0.529;-0.494;0.291
2014;KT1;KT1;1EX15529;11;52;M;14;17.2;20249.389;0.201;0.5;-0.561;0.224
2014;KT1;KT1;1EX15530;11;52;M;12.9;17.1;15322.22;0.196;0.513;-0.535;0.27
2014;KT1;KT1;1EX15531;11;52;M;13.3;17.3;14941.104;0.202;0.527;-0.515;0.265
2014;KT1;KT1;1EX15532;11;52;F;11.8;16.1;17231.913;0.189;0.482;-0.527;0.306
2014;KT1;KT1;1EX15533;11;52;F;11.1;16.9;18866.466;0.187;0.479;-0.563;0.287
2014;KT1;KT1;1EX15534;11;52;F;11.8;16.9;14011.483;0.204;0.535;-0.516;0.243
2014;OJ115;OJ115;1EX15166;11;46;M;11.6;16.5;16669.716;0.186;0.474;-0.615;0.242
2014;OJ115;OJ115;1EX15168;11;46;M;10.9;15.9;13971.17;0.19;0.477;-0.594;0.254
2014;OJ115;OJ115;1EX15169;11;46;F;10.3;15.5;17986.007;0.191;0.446;-0.589;0.241
2014;OJ115;OJ115;1EX15170;11;46;F;8.6;14.8;15981.624;0.184;0.474;-0.66;0.248
2014;OJ115;OJ115;1EX15171;11;46;F;9.7;15.5;16805.816;0.168;0.418;-0.719;0.302
2014;OJ115;OJ115;1EX15172;11;46;F;10.9;15.6;17903.749;0.193;0.456;-0.628;0.213
2014;OJ115;OJ115;1EX15174;11;46;M;11.2;16.1;16667.526;0.207;0.472;-0.496;0.24
2014;OJ123;OJ123;1EX15175;10;47;F;12.2;16.7;17716.463;0.219;0.468;-0.383;0.22
2014;OJ123;OJ123;1EX15176;10;47;M;10.2;16.6;13825.398;0.203;0.448;-0.406;0.354
2014;OJ123;OJ123;1EX15177;10;47;F;10.7;17;16144.772;0.192;0.435;-0.458;0.355
2014;OJ123;OJ123;1EX15178;10;47;F;11.6;16.5;15425.493;0.195;0.45;-0.419;0.37
2014;OJ123;OJ123;1EX15179;10;47;M;10.6;17;14881.986;0.199;0.449;-0.443;0.331
2014;OJ123;OJ123;1EX15180;10;47;M;11.1;16.7;11467.081;0.207;0.464;-0.378;0.331
2014;OJ123;OJ123;1EX15181;10;47;M;11.7;17.2;14765.215;0.208;0.46;-0.444;0.258
2014;OJ130;OJ130;1EX15721;11;56;M;11.4;17;15275.597;0.204;0.48;-0.436;0.3
2014;OJ130;OJ130;1EX15722;11;56;M;10.1;16;14658.783;0.203;0.516;-0.408;0.322
2014;OJ130;OJ130;1EX15723;11;56;M;10.7;16.3;11883.566;0.216;0.518;-0.369;0.276
2014;OJ130;OJ130;1EX15724;11;56;F;11.9;17;12293.872;0.191;0.599;-0.463;0.336
2014;OJ130;OJ130;1EX15725;11;56;F;11.9;17.1;15005.005;0.211;0.493;-0.379;0.307
2014;OJ130;OJ130;1EX15726;11;56;M;11.9;17.1;14545.257;0.198;0.566;-0.45;0.334
2014;OJ130;OJ130;1EX15727;11;56;M;11.8;16.8;13346.863;0.206;0.546;-0.405;0.3
2014;OJ130;OJ130;1EX15728;11;56;F;10.7;15.7;17291.001;0.214;0.476;-0.383;0.278
2014;OJ130;OJ130;1EX15729;11;56;F;11.5;17;14224.329;0.21;0.491;-0.368;0.328
2014;OJ137;OJ137;1ET96465;8;64;F;NA;16.74;14552.321;0.177;0.558;-0.508;0.368
2014;OJ137;OJ137;1ET96466;8;NA;F;12.57;17.06;9597.23;0.167;0.617;-0.581;0.353
2014;OJ137;OJ137;1ET96467;8;NA;F;11.13;16.77;13066.903;0.175;0.579;-0.513;0.379
2014;OJ137;OJ137;1ET96468;8;NA;NA;11.77;17.35;13984.27;0.165;0.535;-0.542;0.402
2014;OJ137;OJ137;1ET96469;8;64;M;NA;16.09;16511.689;0.171;0.54;-0.525;0.374
2014;OJ137;OJ137;1ET96470;8;64;F;NA;16.77;11030.566;0.164;0.563;-0.571;0.374
2014;OJ137;OJ137;1ET96626;8;64;F;NA;15.82;14514.208;0.16;0.507;-0.567;0.398
2014;OJ137;OJ137;1ET96627;8;64;F;NA;15.64;14573.337;0.166;0.522;-0.539;0.389
2014;OJ155C;OJ155C;1ET97857;7;NA;NA;11.6;17.28;13380.115;0.215;0.5;-0.381;0.25
2014;OJ155C;OJ155C;1ET97858;7;NA;NA;11.8;16.81;16285.924;0.223;0.521;-0.371;0.181
2014;OJ155C;OJ155C;1ET97859;7;NA;NA;11.3;16.29;13226.813;0.207;0.49;-0.39;0.296
2014;OJ155C;OJ155C;1ET97860;7;NA;NA;10.9;16.52;11575.218;0.222;0.529;-0.317;0.227
2014;OJ155C;OJ155C;1ET97861;7;NA;NA;10.7;16.85;15690.74;0.203;0.478;-0.414;0.313
2014;OJ155C;OJ155C;1ET97862;7;NA;NA;9.1;16.01;14778.885;0.211;0.485;-0.43;0.233
2014;OJ155C;OJ155C;1ET97863;7;NA;NA;10.8;17.33;12247.727;0.214;0.499;-0.376;0.266
2014;OJ168;OJ168;1EX15159;12;46;M;9.8;16;15422.573;0.202;0.51;-0.517;0.251
2014;OJ168;OJ168;1EX15160;12;46;M;10.3;16.6;14573.211;0.194;0.52;-0.554;0.255
2014;OJ168;OJ168;1EX15161;12;46;M;7;15.1;18216.23;0.184;0.473;-0.582;0.282
2014;OJ168;OJ168;1EX15162;12;46;M;9.6;16.3;18254.294;0.184;0.448;-0.553;0.305
2014;OJ168;OJ168;1EX15163;12;46;M;8.7;15.9;15475.877;0.192;0.495;-0.593;0.248
2014;OJ168;OJ168;1EX15164;12;46;M;8.9;15.7;18209.671;0.185;0.456;-0.581;0.287
2014;OJ168;OJ168;1EX15165;12;46;F;9.5;15.4;14220.925;0.195;0.509;-0.535;0.261
2014;OJ187;OJ187;1ET96602;7;NA;NA;12.35;16.55;13357.816;0.187;0.464;-0.496;0.349
2014;OJ187;OJ187;1ET96603;7;NA;F;12.2;17.95;14426.124;0.178;0.464;-0.48;0.419
2014;OJ187;OJ187;1ET96604;7;NA;M;12.4;17.99;15849.687;0.21;0.515;-0.425;0.27
2014;OJ187;OJ187;1ET96605;7;NA;M;13;17.39;13106.135;0.213;0.478;-0.386;0.297
2014;OJ187;OJ187;1ET96606;7;NA;M;11.75;18.46;16339.067;0.196;0.47;-0.432;0.367
2014;OJ187;OJ187;1ET96607;7;NA;M;12.96;16.71;15602.731;0.214;0.469;-0.386;0.274
2014;OJ187;OJ187;1ET96608;7;NA;M;11.25;17.2;15212.538;0.177;0.456;-0.49;0.399
2014;OJ188B;OJ188B;1EX15108;9;43;M;10.3;17.1;16783.304;0.21;0.463;-0.441;0.263
2014;OJ188B;OJ188B;1EX15109;9;43;M;9.8;16.7;13504.425;0.203;0.453;-0.434;0.318
2014;OJ188B;OJ188B;1EX15110;9;43;M;10.4;17.4;17840.227;0.213;0.452;-0.415;0.261
2014;OJ188B;OJ188B;1EX15111;9;43;F;10.7;16;15505.967;0.197;0.432;-0.469;0.322
2014;OJ188B;OJ188B;1EX15112;9;43;F;8.9;15.9;13280.628;0.214;0.47;-0.379;0.293
2014;OJ188B;OJ188B;1EX15113;9;43;F;11;17.1;13650.111;0.183;0.456;-0.533;0.325
2014;OJ215;OJ215;1EX15245;11;49;F;10.9;16.5;16889.681;0.2;0.519;-0.502;0.26
2014;OJ215;OJ215;1EX15246;11;49;F;10.8;16.3;12913.857;0.183;0.538;-0.579;0.286
2014;OJ215;OJ215;1EX15247;11;49;F;11.2;16.9;18549.259;0.183;0.476;-0.532;0.332
2014;OJ215;OJ215;1EX15248;11;49;M;11.1;16.2;16041.026;0.188;0.478;-0.585;0.28
2014;OJ215;OJ215;1EX15249;11;49;F;11.1;16.6;17391.685;0.212;0.549;-0.467;0.215
2014;OJ215;OJ215;1EX15250;11;49;M;11.1;16.9;13181.011;0.185;0.527;-0.525;0.324
2014;OJ215;OJ215;1EX15251;11;49;M;11.5;17;18791.208;0.194;0.492;-0.501;0.307
2014;OJ215;OJ215;1EX15252;11;49;M;11;17.2;16157.926;0.196;0.443;-0.429;0.375
2014;OJ215;OJ215;1EX15253;11;49;M;12.1;17;19055.06;0.185;0.47;-0.481;0.374
2014;OJ215;OJ215;1EX15254;11;49;M;11.5;17.1;16024.583;0.178;0.475;-0.606;0.292
2014;OJ215;OJ215;1EX15255;11;49;M;12.4;17.6;17881.433;0.183;0.488;-0.597;0.273
2014;OJ94;OJ94;1EX15182;11;47;M;11.1;16.3;13864.535;0.195;0.46;-0.442;0.355
2014;OJ94;OJ94;1EX15183;11;47;M;10.8;16.3;16282.874;0.205;0.456;-0.438;0.286
2014;OJ94;FO82;1EX15184;11;47;F;11;16.1;13858.355;0.218;0.498;-0.323;0.296
2014;OJ94;FO82;1EX15185;11;47;M;10.8;16.4;14199.303;0.193;0.434;-0.434;0.376
2014;OJ94;FO82;1EX15186;11;47;M;10.7;16.9;17736.918;0.194;0.42;-0.45;0.356
2014;OJ94;OJ94;1EX15187;11;47;F;10.5;16.1;16758.059;0.208;0.459;-0.421;0.288
2014;OJ94;OJ94;1EX15188;11;47;M;11;16.7;16364.734;0.196;0.438;-0.443;0.361
2014;OJ94;FO82;1EX15189;11;47;F;10.8;15.7;14677.367;0.204;0.476;-0.412;0.317
2014;OL21;OL21;1ET96376;4;54;M;11.45;17.54;10332.539;0.205;0.519;-0.458;0.273
2014;OL21;OL21;1ET96377;4;54;M;12.68;17.5;13140.09;0.204;0.495;-0.417;0.316
2014;OL21;OL21;1ET96378;4;54;M;10.18;16.82;10779.104;0.206;0.526;-0.467;0.258
2014;OL21;OL21;1ET96379;4;54;M;11.36;17.59;14003.764;0.207;0.505;-0.4;0.302
2014;OL25;RN35;1EX15650;11;54;F;11.5;15.8;17198.421;0.191;0.456;-0.489;0.317
2014;OL25;RN35;1EX15651;11;54;M;11.6;16.3;13559.968;0.184;0.556;-0.545;0.307
2014;OL25;OL25;1EX15653;11;54;F;11.8;16.6;17362.601;0.214;0.472;-0.41;0.247
2014;OL25;RN35;1EX15654;11;54;M;13.4;17;14641.137;0.182;0.552;-0.579;0.288
2014;OL25;OL25;1EX15655;11;54;F;12.4;17.5;17039.566;0.218;0.482;-0.377;0.247
2014;OL25;OL25;1EX15656;11;54;F;11.9;16.7;11838.939;0.181;0.594;-0.582;0.283
2014;OL25;RN35;1EX15657;11;54;M;11.4;16.7;14819.052;0.195;0.438;-0.499;0.306
2014;OL25;RN35;1EX15658;11;54;F;12.4;16.2;12429.539;0.193;0.612;-0.58;0.236
2014;OL25;OL25;1EX15659;11;54;F;11.9;16.8;12220.838;0.187;0.584;-0.536;0.298
2014;RE3;RE3;1EX15210;10;48;F;11.1;15.9;15623.216;0.202;0.497;-0.419;0.323
2014;RE3;RE3;1EX15211;10;48;F;10.4;16.3;18077.924;0.201;0.45;-0.429;0.337
